Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
pafcio,2019-08-26 08:31:49,00:04:10,Autoplayed: user action: Unspecified; ,"Przyjaciele: Sezon 9: Ten, w którym Rachel wraca do pracy (Odcinek 11)",,Chrome PC (Cadmium),00:04:10,Not latest view,PL (Poland)
pafcio,2019-08-26 08:19:15,00:12:17,,Przyjaciele: Sezon 9: Ten ze Świętami w Tulsie (Odcinek 10),,Chrome PC (Cadmium),00:23:09,Not latest view,PL (Poland)
pafcio,2019-08-26 07:34:08,00:11:05,,Przyjaciele: Sezon 9: Ten ze Świętami w Tulsie (Odcinek 10),,Chrome PC (Cadmium),00:10:53,Not latest view,PL (Poland)
pafcio,2019-08-25 09:50:05,00:00:28,Autoplayed: user action: None; ,Przyjaciele: Sezon 9: Ten ze Świętami w Tulsie (Odcinek 10),,Netflix Opera Other,00:00:29,Not latest view,PL (Poland)
pafcio,2019-08-25 09:21:48,00:23:08,,Przyjaciele: Sezon 9: Ten z numerem Rachel (Odcinek 9),,Netflix Opera Other,00:23:09,Not latest view,PL (Poland)
pafcio,2019-08-25 08:26:54,00:00:05,,Przyjaciele: Sezon 9: Ten z numerem Rachel (Odcinek 9),,Netflix Opera Other,00:00:06,Not latest view,PL (Poland)
pafcio,2019-08-25 08:01:37,00:25:09,Autoplayed: user action: None; ,Przyjaciele: Sezon 9: Ten z inną siostrą Rachel (Odcinek 8),,Netflix Opera Other,00:25:10,Not latest view,PL (Poland)
pafcio,2019-08-25 07:36:05,00:24:35,,"Przyjaciele: Sezon 9: Ten, w którym Ross śpiewa nieodpowiednią piosenkę (Odcinek 7)",,Netflix Opera Other,00:23:10,Not latest view,PL (Poland)
pafcio,2019-08-25 07:19:18,00:00:01,,Designated Survivor: Sezon 2: W mroku (Odcinek 14),,Netflix Opera Other,00:00:45,Not latest view,PL (Poland)
pafcio,2019-08-21 21:37:54,00:48:07,,Na skraju jutra,,Netflix Opera Other,01:45:55,01:45:55,PL (Poland)
pafcio,2019-08-21 20:42:06,00:31:21,,Na skraju jutra,,Netflix Opera Other,00:57:51,Not latest view,PL (Poland)
pafcio,2019-08-20 21:04:52,01:04:25,,Na skraju jutra,,Netflix Opera Other,01:04:39,Not latest view,PL (Poland)
pafcio,2019-08-20 18:58:17,01:22:53,,Sand Castle,,Netflix Opera Other,01:53:20,01:53:20,PL (Poland)
pafcio,2019-08-20 14:04:08,00:00:05,,Hakowanie świata,,Android DefaultWidevineL3Phone Android Phone,00:00:05,Not latest view,PL (Poland)
pafcio,2019-08-19 22:04:41,00:38:12,,Sand Castle,,Netflix Opera Other,00:52:48,Not latest view,PL (Poland)
pafcio,2019-08-18 21:31:28,00:27:54,,Sand Castle,,Netflix Opera Other,00:30:35,Not latest view,PL (Poland)
pafcio,2019-08-18 19:25:05,01:00:05,,Cisza,,Netflix Opera Other,01:30:53,01:30:53,PL (Poland)
pafcio,2019-08-18 18:01:03,00:00:01,,Cisza,,Netflix Opera Other,00:25:20,Not latest view,PL (Poland)
pafcio,2019-08-18 10:27:47,00:00:11,,Cisza,,Netflix Opera Other,00:25:20,Not latest view,PL (Poland)
pafcio,2019-08-18 06:29:06,00:52:48,,Cisza,,Netflix Opera Other,00:52:51,Not latest view,PL (Poland)
pafcio,2019-08-18 05:05:59,00:49:42,,Powrót do przyszłości III,,Netflix Opera Other,01:52:18,01:52:18,PL (Poland)
pafcio,2019-08-17 19:26:12,01:09:26,,Powrót do przyszłości III,,Netflix Opera Other,01:15:05,Not latest view,PL (Poland)
pafcio,2019-08-16 22:36:23,00:19:05,,Powrót do przyszłości III,,Netflix Opera Other,00:19:51,Not latest view,PL (Poland)
pafcio,2019-08-16 20:39:23,00:58:30,,Powrót do przyszłości II,,Netflix Opera Other,01:48:04,01:48:04,PL (Poland)
pafcio,2019-08-16 19:44:05,00:21:44,,Brooklyn 9-9: Sezon 1: Pani koroner (Odcinek 4),,Netflix Opera Other,00:21:37,Not latest view,PL (Poland)
pafcio,2019-08-16 11:18:11,00:31:50,,Przyjaciele: Sezon 9: Ten z męską nianią (Odcinek 6),,Chrome PC (Cadmium),00:31:50,Not latest view,PL (Poland)
pafcio,2019-08-16 11:11:42,00:06:25,,Przyjaciele: Sezon 9: Ten z kolacją urodzinową Phoebe (Odcinek 5),,Chrome PC (Cadmium),00:23:07,Not latest view,PL (Poland)
pafcio,2019-08-16 09:08:24,00:16:45,Autoplayed: user action: None; ,Przyjaciele: Sezon 9: Ten z kolacją urodzinową Phoebe (Odcinek 5),,Netflix Opera Other,00:16:45,Not latest view,PL (Poland)
pafcio,2019-08-16 08:37:41,00:23:08,Autoplayed: user action: None; ,Przyjaciele: Sezon 9: Ten z rekinami (Odcinek 4),,Netflix Opera Other,00:23:09,Not latest view,PL (Poland)
pafcio,2019-08-16 07:50:19,00:22:45,Autoplayed: user action: None; ,Przyjaciele: Sezon 9: Ten z pediatrą (Odcinek 3),,Netflix Opera Other,00:23:11,Not latest view,PL (Poland)
pafcio,2019-08-16 07:06:46,00:22:27,,"Przyjaciele: Sezon 9: Ten, w którym Emma płacze (Odcinek 2)",,Netflix Opera Other,00:23:07,Not latest view,PL (Poland)
pafcio,2019-08-16 07:06:32,00:00:03,,Designated Survivor: Sezon 2: W mroku (Odcinek 14),,Netflix Opera Other,00:00:46,Not latest view,PL (Poland)
pafcio,2019-08-16 06:42:05,00:24:26,,Designated Survivor: Sezon 2: Grzech pierworodny (Odcinek 13),,Netflix Opera Other,00:41:18,00:41:18,PL (Poland)
pafcio,2019-08-16 06:41:53,00:00:09,,Designated Survivor: Sezon 2: W mroku (Odcinek 14),,Netflix Opera Other,00:00:53,Not latest view,PL (Poland)
pafcio,2019-08-15 20:46:12,00:00:01,,Designated Survivor: Sezon 2: W mroku (Odcinek 14),,Netflix Opera Other,00:00:44,Not latest view,PL (Poland)
pafcio,2019-08-15 20:05:00,00:41:06,,Designated Survivor: Sezon 2: Grzech pierworodny (Odcinek 13),,Netflix Opera Other,00:41:19,Not latest view,PL (Poland)
pafcio,2019-08-15 19:42:15,00:22:32,,"Przyjaciele: Sezon 9: Ten, w którym nie było oświadczyn (Odcinek 1)",,Netflix Opera Other,00:23:09,Not latest view,PL (Poland)
pafcio,2019-08-15 19:41:37,00:00:34,,"Przyjaciele: Sezon 1: Ten, w którym Monica zdobywa współlokatorkę (pilot) (Odcinek 1)",,Netflix Opera Other,00:00:34,Not latest view,PL (Poland)
pafcio,2019-08-15 18:40:02,00:00:01,,Designated Survivor: Sezon 2: Grzech pierworodny (Odcinek 13),,Netflix Opera Other,00:01:30,Not latest view,PL (Poland)
pafcio,2019-08-15 18:39:54,00:00:01,,"Przyjaciele: Sezon 9: Ten, w którym nie było oświadczyn (Odcinek 1)",,Netflix Opera Other,00:00:01,Not latest view,PL (Poland)
pafcio,2019-08-15 18:19:07,00:20:33,,"Przyjaciele: Sezon 8: Ten, w którym Rachel rodzi dziecko: część 2 (Odcinek 24)",,Netflix Opera Other,00:21:53,Not latest view,PL (Poland)
pafcio,2019-08-15 17:38:58,00:21:51,,"Przyjaciele: Sezon 8: Ten, w którym Rachel rodzi dziecko: część 1 (Odcinek 23)",,Netflix Opera Other,00:21:52,Not latest view,PL (Poland)
pafcio,2019-08-15 17:18:51,00:19:56,,"Przyjaciele: Sezon 8: Ten, w którym Rachel się spóźnia (Odcinek 22)",,Netflix Opera Other,00:21:52,Not latest view,PL (Poland)
pafcio,2019-08-15 17:18:37,00:00:10,,Przyjaciele: Sezon 8: Ten z lekcjami gotowania (Odcinek 21),,Netflix Opera Other,00:00:10,Not latest view,PL (Poland)
pafcio,2019-08-15 12:22:26,00:01:55,Autoplayed: user action: None; ,"Przyjaciele: Sezon 8: Ten, w którym Rachel się spóźnia (Odcinek 22)",,Chrome PC (Cadmium),00:01:56,Not latest view,PL (Poland)
pafcio,2019-08-15 11:41:09,00:21:52,,Przyjaciele: Sezon 8: Ten z lekcjami gotowania (Odcinek 21),,Chrome PC (Cadmium),00:21:53,Not latest view,PL (Poland)
pafcio,2019-08-15 11:40:33,00:00:28,,"Przyjaciele: Sezon 8: Ten, w którym Chandler bierze kąpiel (Odcinek 13)",,Chrome PC (Cadmium),00:00:28,Not latest view,PL (Poland)
pafcio,2019-08-15 10:42:10,00:00:01,,Przyjaciele: Sezon 8: Ten z lekcjami gotowania (Odcinek 21),,Netflix Opera Other,00:00:01,Not latest view,PL (Poland)
pafcio,2019-08-15 10:41:58,00:00:04,,"Przyjaciele: Sezon 8: Ten, w którym Rachel się spóźnia (Odcinek 22)",,Netflix Opera Other,00:00:03,Not latest view,PL (Poland)
pafcio,2019-08-15 10:41:29,00:00:18,,Przyjaciele: Sezon 8: Ten z lekcjami gotowania (Odcinek 21),,Netflix Opera Other,00:21:53,Not latest view,PL (Poland)
pafcio,2019-08-15 10:41:17,00:00:09,,"Przyjaciele: Sezon 8: Ten, w którym Rachel się spóźnia (Odcinek 22)",,Netflix Opera Other,00:00:09,Not latest view,PL (Poland)
pafcio,2019-08-15 10:40:51,00:00:03,,Przyjaciele: Sezon 8: Ten z lekcjami gotowania (Odcinek 21),,Netflix Opera Other,00:21:31,Not latest view,PL (Poland)
pafcio,2019-08-15 10:40:10,00:00:28,,Przyjaciele: Sezon 8: Ten z przyjęciem dla dziecka (Odcinek 20),,Netflix Opera Other,00:21:53,Not latest view,PL (Poland)
pafcio,2019-08-15 10:39:59,00:00:09,,Przyjaciele: Sezon 8: Ten z lekcjami gotowania (Odcinek 21),,Netflix Opera Other,00:00:10,Not latest view,PL (Poland)
pafcio,2019-08-15 10:38:57,00:00:02,,Przyjaciele: Sezon 8: Ten z lekcjami gotowania (Odcinek 21),,Netflix Opera Other,00:00:02,Not latest view,PL (Poland)
pafcio,2019-08-15 10:16:46,00:21:52,,Przyjaciele: Sezon 8: Ten z przyjęciem dla dziecka (Odcinek 20),,Netflix Opera Other,00:21:53,Not latest view,PL (Poland)
pafcio,2019-08-15 10:16:38,00:00:04,,Przyjaciele: Sezon 8: Ten z wywiadem Joeya (Odcinek 19),,Netflix Opera Other,00:00:04,Not latest view,PL (Poland)
pafcio,2019-08-15 09:44:41,00:21:57,,Przyjaciele: Sezon 8: Ten z wywiadem Joeya (Odcinek 19),,Netflix Opera Other,00:21:56,Not latest view,PL (Poland)
pafcio,2019-08-15 09:44:31,00:00:08,,Przyjaciele: Sezon 8: Ten w Massapequa (Odcinek 18),,Netflix Opera Other,00:00:08,Not latest view,PL (Poland)
pafcio,2019-08-15 09:21:25,00:21:51,,Przyjaciele: Sezon 8: Ten w Massapequa (Odcinek 18),,Netflix Opera Other,00:21:52,Not latest view,PL (Poland)
pafcio,2019-08-15 06:42:13,00:32:48,,Designated Survivor: Sezon 2: Ostateczna granica (Odcinek 12),,Netflix Opera Other,00:42:34,00:42:34,PL (Poland)
pafcio,2019-08-15 06:41:36,00:00:22,,Designated Survivor: Sezon 2: Grzech pierworodny (Odcinek 13),,Netflix Opera Other,00:01:31,Not latest view,PL (Poland)
pafcio,2019-08-14 21:54:37,00:00:02,Autoplayed: user action: None; ,Designated Survivor: Sezon 2: Grzech pierworodny (Odcinek 13),,Netflix Opera Other,00:01:11,Not latest view,PL (Poland)
pafcio,2019-08-14 20:52:07,00:42:12,,Designated Survivor: Sezon 2: Ostateczna granica (Odcinek 12),,Netflix Opera Other,00:42:37,Not latest view,PL (Poland)
pafcio,2019-08-14 20:30:32,00:21:22,,Przyjaciele: Sezon 8: Ten z fusami (Odcinek 17),,Netflix Opera Other,00:21:53,Not latest view,PL (Poland)
pafcio,2019-08-14 20:07:08,00:22:15,,"Przyjaciele: Sezon 8: Ten, w którym Joey mówi Rachel (Odcinek 16)",,Netflix Opera Other,00:21:04,Not latest view,PL (Poland)
pafcio,2019-08-14 18:41:08,00:41:27,Autoplayed: user action: None; ,Designated Survivor: Sezon 2: Żal (Odcinek 11),,Netflix Opera Other,00:42:39,00:42:39,PL (Poland)
pafcio,2019-08-14 17:52:10,00:42:26,,Designated Survivor: Sezon 2: Na linii ognia (Odcinek 10),,Netflix Opera Other,00:42:14,00:42:14,PL (Poland)
pafcio,2019-08-14 17:18:20,00:21:46,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 8: Ten z porodem na wideo (Odcinek 15),,Netflix Opera Other,00:21:47,Not latest view,PL (Poland)
pafcio,2019-08-14 16:56:13,00:21:52,,Przyjaciele: Sezon 8: Ten z sekretną szafą (Odcinek 14),,Netflix Opera Other,00:21:53,Not latest view,PL (Poland)
pafcio,2019-08-14 16:44:26,00:00:02,Autoplayed: user action: None; ,Designated Survivor: Sezon 2: Na linii ognia (Odcinek 10),,Netflix Opera Other,00:01:00,Not latest view,PL (Poland)
pafcio,2019-08-14 15:38:23,00:40:55,,Designated Survivor: Sezon 2: Dzień trzech listów (Odcinek 9),,Netflix Opera Other,00:40:40,00:40:40,PL (Poland)
pafcio,2019-08-14 12:05:35,00:21:32,Autoplayed: user action: None; ,"Przyjaciele: Sezon 8: Ten, w którym Chandler bierze kąpiel (Odcinek 13)",,Chrome PC (Cadmium),00:21:33,Not latest view,PL (Poland)
pafcio,2019-08-14 11:40:57,00:21:51,,"Przyjaciele: Sezon 8: Ten, w którym Joey umawia się z Rachel (Odcinek 12)",,Chrome PC (Cadmium),00:21:52,Not latest view,PL (Poland)
pafcio,2019-08-14 10:55:00,00:22:03,,Przyjaciele: Sezon 8: Ten z przerażającą kartką świąteczną (Odcinek 11),,Chrome PC (Cadmium),00:21:51,Not latest view,PL (Poland)
pafcio,2019-08-14 10:32:19,00:21:53,,Przyjaciele: Sezon 8: Ten z butami Moniki (Odcinek 10),,Chrome PC (Cadmium),00:21:54,Not latest view,PL (Poland)
pafcio,2019-08-13 20:36:25,00:00:01,,Przyjaciele: Sezon 8: Ten z butami Moniki (Odcinek 10),,Chrome PC (Cadmium),00:00:02,Not latest view,PL (Poland)
pafcio,2019-08-13 20:28:29,00:42:09,,Powrót do przyszłości II,,Netflix Opera Other,01:03:51,Not latest view,PL (Poland)
pafcio,2019-08-13 20:28:16,00:00:03,,Brooklyn 9-9: Sezon 1: Pani koroner (Odcinek 4),,Netflix Opera Other,00:00:06,Not latest view,PL (Poland)
pafcio,2019-08-13 20:13:57,00:22:02,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 8: Ten z plotką (Odcinek 9),,Chrome PC (Cadmium),00:21:52,Not latest view,PL (Poland)
pafcio,2019-08-13 19:58:33,00:21:40,,Brooklyn 9-9: Sezon 1: Bez formy (Odcinek 3),,Netflix Opera Other,00:21:40,00:21:40,PL (Poland)
pafcio,2019-08-13 19:51:58,00:21:42,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 8: Ten ze striptizerką (Odcinek 8),,Chrome PC (Cadmium),00:21:43,Not latest view,PL (Poland)
pafcio,2019-08-13 19:39:35,00:08:26,,Przyjaciele: Sezon 8: Ten z plamą (Odcinek 7),,Chrome PC (Cadmium),00:21:54,Not latest view,PL (Poland)
pafcio,2019-08-13 13:04:31,00:02:04,Autoplayed: user action: None; ,Przyjaciele: Sezon 8: Ten ze striptizerką (Odcinek 8),,Chrome PC (Cadmium),00:02:05,Not latest view,PL (Poland)
pafcio,2019-08-13 12:42:20,00:21:52,Autoplayed: user action: None; ,Przyjaciele: Sezon 8: Ten z plamą (Odcinek 7),,Chrome PC (Cadmium),00:21:54,Not latest view,PL (Poland)
pafcio,2019-08-13 12:28:41,00:10:06,,Przyjaciele: Sezon 8: Ten z halloweenowym przyjęciem (Odcinek 6),,Chrome PC (Cadmium),00:21:52,Not latest view,PL (Poland)
pafcio,2019-08-12 20:33:34,00:34:56,,Powrót do przyszłości II,,Netflix Opera Other,00:35:35,Not latest view,PL (Poland)
pafcio,2019-08-12 20:11:32,00:21:02,,Brooklyn 9-9: Sezon 1: Graficiarz (Odcinek 2),,Netflix Opera Other,00:21:02,00:21:02,PL (Poland)
pafcio,2019-08-12 19:58:44,00:11:45,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 8: Ten z halloweenowym przyjęciem (Odcinek 6),,Chrome PC (Cadmium),00:11:46,Not latest view,PL (Poland)
pafcio,2019-08-12 19:36:11,00:21:52,,Przyjaciele: Sezon 8: Ten z randką Rachel (Odcinek 5),,Chrome PC (Cadmium),00:21:54,Not latest view,PL (Poland)
pafcio,2019-08-12 19:28:44,00:22:46,,Brooklyn 9-9: Sezon 1: Pilot (Odcinek 1),,Netflix Opera Other,00:22:44,00:22:44,PL (Poland)
pafcio,2019-08-12 18:24:03,00:00:52,,Jupiter: Intronizacja,,Netflix Opera Other,02:07:30,02:07:30,PL (Poland)
pafcio,2019-08-12 11:59:53,00:00:01,Autoplayed: user action: None; ,Przyjaciele: Sezon 8: Ten z randką Rachel (Odcinek 5),,Chrome PC (Cadmium),00:00:02,Not latest view,PL (Poland)
pafcio,2019-08-12 11:52:11,00:07:22,,Przyjaciele: Sezon 8: Ten z kasetą (Odcinek 4),,Chrome PC (Cadmium),00:22:22,Not latest view,PL (Poland)
pafcio,2019-08-12 10:36:11,00:15:25,,Przyjaciele: Sezon 8: Ten z kasetą (Odcinek 4),,Chrome PC (Cadmium),00:15:06,Not latest view,PL (Poland)
pafcio,2019-08-11 19:33:58,00:57:45,,Jupiter: Intronizacja,,Netflix Opera Other,00:57:27,Not latest view,PL (Poland)
pafcio,2019-08-11 19:24:28,00:03:00,,Blok 99,,Netflix Opera Other,02:12:48,02:12:48,PL (Poland)
pafcio,2019-08-11 19:23:30,00:00:27,,Czarne lustro: Sezon 4: Hang the DJ (Odcinek 4),,Netflix Opera Other,00:51:56,00:51:56,PL (Poland)
pafcio,2019-08-11 19:21:49,00:00:25,,Blok 99,,Netflix Opera Other,02:12:48,Not latest view,PL (Poland)
pafcio,2019-08-11 19:21:04,00:00:31,,Wszystko zostanie w rodzinie,,Netflix Opera Other,01:29:00,01:29:00,PL (Poland)
pafcio,2019-08-11 19:20:02,00:00:35,,Wściekłe psy,,Netflix Opera Other,01:39:07,01:39:07,PL (Poland)
pafcio,2019-08-11 19:19:28,00:00:20,,Wściekłe psy,,Netflix Opera Other,01:29:44,Not latest view,PL (Poland)
pafcio,2019-08-11 09:40:29,00:21:26,,"Przyjaciele: Sezon 8: Ten, w którym Rachel mówi... (Odcinek 3)",,Netflix Opera Other,00:21:54,Not latest view,PL (Poland)
pafcio,2019-08-11 08:53:35,00:39:44,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 8: Ten z czerwonym swetrem (Odcinek 2),,Netflix Opera Other,00:21:52,Not latest view,PL (Poland)
pafcio,2019-08-11 08:31:17,00:22:02,,Przyjaciele: Sezon 8: Ten po „tak” (Odcinek 1),,Netflix Opera Other,00:22:22,Not latest view,PL (Poland)
pafcio,2019-08-11 08:01:47,00:21:25,,Przyjaciele: Sezon 7: Ten ze ślubem Moniki i Chandlera: część 2 (Odcinek 24),,Netflix Opera Other,00:21:25,Not latest view,PL (Poland)
pafcio,2019-08-11 06:31:36,00:20:50,,Przyjaciele: Sezon 7: Ten ze ślubem Moniki i Chandlera: część 1 (Odcinek 23),,Netflix Opera Other,00:21:19,Not latest view,PL (Poland)
pafcio,2019-08-11 06:09:30,00:21:12,,Przyjaciele: Sezon 7: Ten z tatą Chandlera (Odcinek 22),,Netflix Opera Other,00:21:51,Not latest view,PL (Poland)
pafcio,2019-08-11 05:53:02,00:16:17,,Designated Survivor: Sezon 2: Powrót do domu (Odcinek 8),,Netflix Opera Other,00:42:14,00:42:14,PL (Poland)
pafcio,2019-08-11 05:52:25,00:00:34,,Designated Survivor: Sezon 2: Dzień trzech listów (Odcinek 9),,Netflix Opera Other,00:01:32,Not latest view,PL (Poland)
pafcio,2019-08-10 21:05:18,00:00:01,Autoplayed: user action: None; ,Designated Survivor: Sezon 2: Dzień trzech listów (Odcinek 9),,Netflix Opera Other,00:00:59,Not latest view,PL (Poland)
pafcio,2019-08-10 19:59:47,00:41:17,,Designated Survivor: Sezon 2: Powrót do domu (Odcinek 8),,Netflix Opera Other,00:42:14,Not latest view,PL (Poland)
pafcio,2019-08-10 19:23:12,00:00:03,,Przyjaciele: Sezon 7: Ten z tatą Chandlera (Odcinek 22),,Netflix Opera Other,00:00:12,Not latest view,PL (Poland)
pafcio,2019-08-10 19:01:13,00:21:52,Autoplayed: user action: None; ,Przyjaciele: Sezon 7: Ten z przysięgami (Odcinek 21),,Netflix Opera Other,00:21:53,Not latest view,PL (Poland)
pafcio,2019-08-10 18:39:06,00:21:52,Autoplayed: user action: None; ,Przyjaciele: Sezon 7: Ten z wielkim pocałunkiem Rachel (Odcinek 20),,Netflix Opera Other,00:21:53,Not latest view,PL (Poland)
pafcio,2019-08-10 18:16:59,00:21:49,,Przyjaciele: Sezon 7: Ten z kuzynką Rossa i Moniki (Odcinek 19),,Netflix Opera Other,00:21:54,Not latest view,PL (Poland)
pafcio,2019-08-10 18:15:47,00:00:01,,Designated Survivor: Sezon 2: Powrót do domu (Odcinek 8),,Netflix Opera Other,00:00:58,Not latest view,PL (Poland)
pafcio,2019-08-10 17:23:54,00:00:02,Autoplayed: user action: None; ,Designated Survivor: Sezon 2: Powrót do domu (Odcinek 8),,Netflix Opera Other,00:00:59,Not latest view,PL (Poland)
pafcio,2019-08-10 16:42:07,00:41:36,,Designated Survivor: Sezon 2: Więzy rodzinne (Odcinek 7),,Netflix Opera Other,00:41:13,00:41:13,PL (Poland)
pafcio,2019-08-10 16:11:02,00:00:32,,Wszystko zostanie w rodzinie,,Netflix Opera Other,00:23:59,Not latest view,PL (Poland)
pafcio,2019-08-10 10:02:01,00:00:01,,Designated Survivor: Sezon 2: Więzy rodzinne (Odcinek 7),,Netflix Opera Other,00:00:44,Not latest view,PL (Poland)
pafcio,2019-08-10 09:40:45,00:17:01,,Designated Survivor: Sezon 2: Dwa okręty (Odcinek 6),,Netflix Opera Other,00:42:32,00:42:32,PL (Poland)
pafcio,2019-08-10 09:37:20,00:00:04,Autoplayed: user action: Unspecified; ,Przyjaciele: Sezon 7: Ten z kuzynką Rossa i Moniki (Odcinek 19),,Netflix Opera Other,00:00:05,Not latest view,PL (Poland)
pafcio,2019-08-10 09:11:24,00:21:50,Autoplayed: user action: None; ,Przyjaciele: Sezon 7: Ten z nagrodą Joeya (Odcinek 18),,Netflix Opera Other,00:21:52,Not latest view,PL (Poland)
pafcio,2019-08-10 08:52:06,00:19:03,,Przyjaciele: Sezon 7: Ten z tanimi sukniami ślubnymi (Odcinek 17),,Netflix Opera Other,00:21:53,Not latest view,PL (Poland)
pafcio,2019-08-10 08:01:42,00:24:31,,Designated Survivor: Sezon 2: Dwa okręty (Odcinek 6),,Netflix Opera Other,00:25:37,Not latest view,PL (Poland)
pafcio,2019-08-10 06:45:02,00:00:02,,Designated Survivor: Sezon 2: Dwa okręty (Odcinek 6),,Netflix Opera Other,00:01:08,Not latest view,PL (Poland)
pafcio,2019-08-10 06:01:20,00:31:36,,Designated Survivor: Sezon 2: Frajerzy (Odcinek 5),,Netflix Opera Other,00:41:43,00:41:43,PL (Poland)
pafcio,2019-08-10 06:00:54,00:00:23,,Designated Survivor: Sezon 2: Dwa okręty (Odcinek 6),,Netflix Opera Other,00:01:29,Not latest view,PL (Poland)
pafcio,2019-08-09 21:25:54,00:00:06,Autoplayed: user action: None; ,Designated Survivor: Sezon 2: Dwa okręty (Odcinek 6),,Netflix Opera Other,00:01:12,Not latest view,PL (Poland)
pafcio,2019-08-09 20:41:16,00:26:31,,Designated Survivor: Sezon 2: Frajerzy (Odcinek 5),,Netflix Opera Other,00:41:46,Not latest view,PL (Poland)
pafcio,2019-08-09 20:11:58,00:14:44,,Designated Survivor: Sezon 2: Frajerzy (Odcinek 5),,Netflix Opera Other,00:15:49,Not latest view,PL (Poland)
pafcio,2019-08-09 13:48:32,00:04:34,Autoplayed: user action: None; ,Designated Survivor: Sezon 2: Frajerzy (Odcinek 5),,Netflix Opera Other,00:05:13,Not latest view,PL (Poland)
pafcio,2019-08-09 13:19:58,00:27:07,,Designated Survivor: Sezon 2: Równowaga (Odcinek 4),,Netflix Opera Other,00:40:15,00:40:15,PL (Poland)
pafcio,2019-08-09 10:56:51,00:13:56,,Designated Survivor: Sezon 2: Równowaga (Odcinek 4),,Netflix Opera Other,00:16:12,Not latest view,PL (Poland)
pafcio,2019-08-09 10:08:37,00:01:20,Autoplayed: user action: None; ,Designated Survivor: Sezon 2: Równowaga (Odcinek 4),,Netflix Opera Other,00:02:18,Not latest view,PL (Poland)
pafcio,2019-08-09 09:25:26,00:38:55,,Designated Survivor: Sezon 2: Epidemia (Odcinek 3),,Netflix Opera Other,00:41:53,00:41:53,PL (Poland)
pafcio,2019-08-09 09:25:09,00:00:04,,Designated Survivor: Sezon 2: Równowaga (Odcinek 4),,Netflix Opera Other,00:01:04,Not latest view,PL (Poland)
pafcio,2019-08-08 21:29:23,00:00:03,,Designated Survivor: Sezon 2: Równowaga (Odcinek 4),,Netflix Opera Other,00:01:01,Not latest view,PL (Poland)
pafcio,2019-08-08 20:09:15,00:41:53,,Designated Survivor: Sezon 2: Epidemia (Odcinek 3),,Netflix Opera Other,00:41:50,Not latest view,PL (Poland)
pafcio,2019-08-08 20:01:37,00:02:50,,Przyjaciele: Sezon 7: Ten z tanimi sukniami ślubnymi (Odcinek 17),,Netflix Opera Other,00:02:51,Not latest view,PL (Poland)
pafcio,2019-08-08 19:11:14,00:00:04,Autoplayed: user action: None; ,Designated Survivor: Sezon 2: Epidemia (Odcinek 3),,Netflix Opera Other,00:00:46,Not latest view,PL (Poland)
pafcio,2019-08-08 18:26:53,00:41:30,,Designated Survivor: Sezon 2: Koniec żałosny (Odcinek 2),,Netflix Opera Other,00:41:26,00:41:26,PL (Poland)
pafcio,2019-08-08 09:05:31,00:00:04,Autoplayed: user action: None; ,Designated Survivor: Sezon 2: Koniec żałosny (Odcinek 2),,Netflix Opera Other,00:00:52,Not latest view,PL (Poland)
pafcio,2019-08-08 08:49:14,00:16:04,,Designated Survivor: Sezon 2: Minął rok (Odcinek 1),,Netflix Opera Other,00:41:14,00:41:14,PL (Poland)
pafcio,2019-08-08 05:47:25,00:24:42,,Designated Survivor: Sezon 2: Minął rok (Odcinek 1),,Netflix Opera Other,00:25:17,Not latest view,PL (Poland)
pafcio,2019-08-08 05:47:18,00:00:06,,Designated Survivor: Sezon 2: Koniec żałosny (Odcinek 2),,Netflix Opera Other,00:00:54,Not latest view,PL (Poland)
pafcio,2019-08-07 22:20:26,00:56:28,,Wściekłe psy,,Netflix Opera Other,00:56:28,Not latest view,PL (Poland)
pafcio,2019-08-07 22:19:45,00:00:26,,Blok 99,,Netflix Opera Other,02:12:48,Not latest view,PL (Poland)
pafcio,2019-08-07 22:19:29,00:00:03,,Wściekłe psy,,Netflix Opera Other,00:00:03,Not latest view,PL (Poland)
pafcio,2019-08-07 22:18:22,00:00:07,,Blok 99,,Netflix Opera Other,02:11:38,Not latest view,PL (Poland)
pafcio,2019-08-07 22:17:00,00:00:35,,Blok 99,,Netflix Opera Other,00:01:42,Not latest view,PL (Poland)
pafcio,2019-08-07 22:16:39,00:00:08,,Blok 99,,Netflix Opera Other,00:00:08,Not latest view,PL (Poland)
pafcio,2019-08-07 21:10:10,00:00:02,,Designated Survivor: Sezon 2: Koniec żałosny (Odcinek 2),,Netflix Opera Other,00:00:49,Not latest view,PL (Poland)
pafcio,2019-08-07 19:55:08,00:40:40,,Designated Survivor: Sezon 2: Minął rok (Odcinek 1),,Netflix Opera Other,00:41:13,Not latest view,PL (Poland)
pafcio,2019-08-07 19:05:27,00:00:01,,Designated Survivor: Sezon 2: Minął rok (Odcinek 1),,Netflix Opera Other,00:00:58,Not latest view,PL (Poland)
